"","state_po","county_name","county_fips","DEMOCRAT","REPUBLICAN","county","state","lon","lat","rMapState","rMapCounty","win"
"2470","NE","FILLMORE",31059,693,2359,"Fillmore County","NE",-97.60479461,40.51421319,"nebraska","fillmore","Donald Trump"
"2471","NE","FRANKLIN",31061,276,1437,"Franklin County","NE",-98.95083025,40.17688983,"nebraska","franklin","Donald Trump"
"2472","NE","FRONTIER",31063,189,1229,"Frontier County","NE",-100.3932542,40.52968092,"nebraska","frontier","Donald Trump"
"2473","NE","FURNAS",31065,399,2163,"Furnas County","NE",-99.90808544,40.17896698,"nebraska","furnas","Donald Trump"
"2474","NE","GAGE",31067,3385,7445,"Gage County","NE",-96.68710697,40.25553189,"nebraska","gage","Donald Trump"
"2475","NE","GARDEN",31069,161,1016,"Garden County","NE",-102.3325166,41.61955636,"nebraska","garden","Donald Trump"
"2476","NE","GARFIELD",31071,133,933,"Garfield County","NE",-98.99343015,41.91329292,"nebraska","garfield","Donald Trump"
"2477","NE","GOSPER",31073,215,893,"Gosper County","NE",-99.83480382,40.51624344,"nebraska","gosper","Donald Trump"
"2478","NE","GRANT",31075,20,375,"Grant County","NE",-101.7398871,41.91013269,"nebraska","grant","Donald Trump"
"2479","NE","GREELEY",31077,229,1016,"Greeley County","NE",-98.52474988,41.56295058,"nebraska","greeley","Donald Trump"
"2480","NE","HALL",31079,7681,16189,"Hall County","NE",-98.51369299,40.86906774,"nebraska","hall","Donald Trump"
"2481","NE","HAMILTON",31081,1118,4309,"Hamilton County","NE",-98.03354078,40.86569976,"nebraska","hamilton","Donald Trump"
"2482","NE","HARLAN",31083,282,1615,"Harlan County","NE",-99.40385214,40.1746813,"nebraska","harlan","Donald Trump"
"2483","NE","HAYES",31085,34,494,"Hayes County","NE",-101.0597377,40.5255931,"nebraska","hayes","Donald Trump"
"2484","NE","HITCHCOCK",31087,175,1264,"Hitchcock County","NE",-101.0411188,40.18211427,"nebraska","hitchcock","Donald Trump"
"2485","NE","HOLT",31089,686,4769,"Holt County","NE",-98.79047655,42.45236147,"nebraska","holt","Donald Trump"
"2486","NE","HOOKER",31091,59,376,"Hooker County","NE",-101.1334682,41.91639831,"nebraska","hooker","Donald Trump"
"2487","NE","HOWARD",31093,648,2786,"Howard County","NE",-98.52636819,41.21434529,"nebraska","howard","Donald Trump"
"2488","NE","JEFFERSON",31095,1016,2616,"Jefferson County","NE",-97.14069454,40.1697304,"nebraska","jefferson","Donald Trump"
"2489","NE","JOHNSON",31097,647,1518,"Johnson County","NE",-96.27552632,40.38175548,"nebraska","johnson","Donald Trump"
"2490","NE","KEARNEY",31099,701,2822,"Kearney County","NE",-98.95328103,40.50399556,"nebraska","kearney","Donald Trump"
"2491","NE","KEITH",31101,763,3544,"Keith County","NE",-101.66687,41.19808761,"nebraska","keith","Donald Trump"
"2492","NE","KEYA PAHA",31103,49,476,"Keya Paha County","NE",-99.71734205,42.87841778,"nebraska","keya paha","Donald Trump"
"2493","NE","KIMBALL",31105,268,1563,"Kimball County","NE",-103.7137552,41.20038245,"nebraska","kimball","Donald Trump"
"2494","NE","KNOX",31107,905,3721,"Knox County","NE",-97.89348698,42.62291384,"nebraska","knox","Donald Trump"
"2495","NE","LANCASTER",31109,82293,70092,"Lancaster County","NE",-96.68639018,40.76891356,"nebraska","lancaster","Joseph Biden"
"2496","NE","LINCOLN",31111,3692,13071,"Lincoln County","NE",-100.7509872,41.04669723,"nebraska","lincoln","Donald Trump"
"2497","NE","LOGAN",31113,38,407,"Logan County","NE",-100.4796028,41.57021601,"nebraska","logan","Donald Trump"
"2498","NE","LOUP",31115,75,370,"Loup County","NE",-99.45773127,41.91294291,"nebraska","loup","Donald Trump"
"2499","NE","MCPHERSON",31117,17,275,"McPherson County","NE",-101.056858,41.57119113,"nebraska","mcpherson","Donald Trump"
"2500","NE","MADISON",31119,3478,11940,"Madison County","NE",-97.60135238,41.90361942,"nebraska","madison","Donald Trump"
"2501","NE","MERRICK",31121,743,3419,"Merrick County","NE",-98.05400888,41.15882357,"nebraska","merrick","Donald Trump"
"2502","NE","MORRILL",31123,386,2113,"Morrill County","NE",-103.0013861,41.71374111,"nebraska","morrill","Donald Trump"
"2503","NE","NANCE",31125,359,1437,"Nance County","NE",-97.99627861,41.39277056,"nebraska","nance","Donald Trump"
"2504","NE","NEMAHA",31127,921,2428,"Nemaha County","NE",-95.8540939,40.3852604,"nebraska","nemaha","Donald Trump"
"2505","NE","NUCKOLLS",31129,409,1857,"Nuckolls County","NE",-98.05490561,40.17116129,"nebraska","nuckolls","Donald Trump"
"2506","NE","OTOE",31131,2490,5649,"Otoe County","NE",-96.13643551,40.63576269,"nebraska","otoe","Donald Trump"
"2507","NE","PAWNEE",31133,322,1071,"Pawnee County","NE",-96.24397981,40.12880656,"nebraska","pawnee","Donald Trump"
"2508","NE","PERKINS",31135,199,1321,"Perkins County","NE",-101.6602773,40.84910035,"nebraska","perkins","Donald Trump"
"2509","NE","PHELPS",31137,752,4157,"Phelps County","NE",-99.41912492,40.51057153,"nebraska","phelps","Donald Trump"
"2510","NE","PIERCE",31139,480,3462,"Pierce County","NE",-97.60139791,42.24817877,"nebraska","pierce","Donald Trump"
"2511","NE","PLATTE",31141,3260,12186,"Platte County","NE",-97.52597092,41.56422385,"nebraska","platte","Donald Trump"
"2512","NE","POLK",31143,530,2291,"Polk County","NE",-97.57416607,41.18069345,"nebraska","polk","Donald Trump"
"2513","NE","RED WILLOW",31145,811,4525,"Red Willow County","NE",-100.4723324,40.17844575,"nebraska","red willow","Donald Trump"
"2514","NE","RICHARDSON",31147,996,3073,"Richardson County","NE",-95.71761668,40.13178023,"nebraska","richardson","Donald Trump"
"2515","NE","ROCK",31149,84,744,"Rock County","NE",-99.45434533,42.42079316,"nebraska","rock","Donald Trump"
"2516","NE","SALINE",31151,1986,3631,"Saline County","NE",-97.1426708,40.51136967,"nebraska","saline","Donald Trump"
"2517","NE","SARPY",31153,41206,51979,"Sarpy County","NE",-96.11293791,41.10362801,"nebraska","sarpy","Donald Trump"
"2518","NE","SAUNDERS",31155,3331,9108,"Saunders County","NE",-96.63278653,41.21351826,"nebraska","saunders","Donald Trump"
"2519","NE","SCOTTS BLUFF",31157,4196,10952,"Scotts Bluff County","NE",-103.703921,41.85333721,"nebraska","scotts bluff","Donald Trump"
"2520","NE","SEWARD",31159,2438,6490,"Seward County","NE",-97.13926315,40.86048508,"nebraska","seward","Donald Trump"
"2521","NE","SHERIDAN",31161,340,2292,"Sheridan County","NE",-102.402109,42.50487607,"nebraska","sheridan","Donald Trump"
"2522","NE","SHERMAN",31163,343,1322,"Sherman County","NE",-98.98132324,41.21858597,"nebraska","sherman","Donald Trump"
"2523","NE","SIOUX",31165,72,642,"Sioux County","NE",-103.7611804,42.4855907,"nebraska","sioux","Donald Trump"
"2524","NE","STANTON",31167,532,2561,"Stanton County","NE",-97.19644908,41.90089232,"nebraska","stanton","Donald Trump"
"2525","NE","THAYER",31169,624,2308,"Thayer County","NE",-97.59909122,40.17112851,"nebraska","thayer","Donald Trump"
"2526","NE","THOMAS",31171,45,377,"Thomas County","NE",-100.5540716,41.91645803,"nebraska","thomas","Donald Trump"
"2527","NE","THURSTON",31173,1122,1180,"Thurston County","NE",-96.53830034,42.14426493,"nebraska","thurston","Donald Trump"
"2528","NE","VALLEY",31175,412,1901,"Valley County","NE",-98.98848244,41.56487066,"nebraska","valley","Donald Trump"
"2529","NE","WASHINGTON",31177,3554,8583,"Washington County","NE",-96.21516303,41.5152748,"nebraska","washington","Donald Trump"
"2530","NE","WAYNE",31179,1022,3055,"Wayne County","NE",-97.11050588,42.19097958,"nebraska","wayne","Donald Trump"
"2531","NE","WEBSTER",31181,335,1511,"Webster County","NE",-98.50558088,40.17328975,"nebraska","webster","Donald Trump"
"2532","NE","WHEELER",31183,59,438,"Wheeler County","NE",-98.5266178,41.91078686,"nebraska","wheeler","Donald Trump"
"2533","NE","YORK",31185,1630,5337,"York County","NE",-97.60493488,40.86336583,"nebraska","york","Donald Trump"
"2534","OH","ADAMS",39001,2156,9870,"Adams County","OH",-83.46359103,38.85662082,"ohio","adams","Donald Trump"
"2535","OH","ALLEN",39003,14149,33116,"Allen County","OH",-84.10825118,40.77674732,"ohio","allen","Donald Trump"
"2536","OH","ASHLAND",39005,6541,19407,"Ashland County","OH",-82.26921905,40.8612215,"ohio","ashland","Donald Trump"
"2537","OH","ASHTABULA",39007,16497,26890,"Ashtabula County","OH",-80.75646522,41.71017272,"ohio","ashtabula","Donald Trump"
"2538","OH","ATHENS",39009,14772,10862,"Athens County","OH",-82.04052518,39.34576178,"ohio","athens","Joseph Biden"
"2539","OH","AUGLAIZE",39011,4651,20798,"Auglaize County","OH",-84.2219186,40.564207,"ohio","auglaize","Donald Trump"
"2540","OH","BELMONT",39013,9138,23560,"Belmont County","OH",-80.9920929,40.03032034,"ohio","belmont","Donald Trump"
"2541","OH","BROWN",39015,4380,16480,"Brown County","OH",-83.86856165,38.93885682,"ohio","brown","Donald Trump"
"2542","OH","BUTLER",39017,69613,114392,"Butler County","OH",-84.57426259,39.44651153,"ohio","butler","Donald Trump"
"2543","OH","CARROLL",39019,3251,10745,"Carroll County","OH",-81.08306071,40.59303409,"ohio","carroll","Donald Trump"
"2544","OH","CHAMPAIGN",39021,5062,14589,"Champaign County","OH",-83.76708624,40.14704713,"ohio","champaign","Donald Trump"
"2545","OH","CLARK",39023,24076,39032,"Clark County","OH",-83.785537,39.92292733,"ohio","clark","Donald Trump"
"2546","OH","CLERMONT",39025,34092,74570,"Clermont County","OH",-84.15163614,39.05968054,"ohio","clermont","Donald Trump"
"2547","OH","CLINTON",39027,4697,15488,"Clinton County","OH",-83.80679288,39.4239442,"ohio","clinton","Donald Trump"
"2548","OH","COLUMBIANA",39029,13359,35726,"Columbiana County","OH",-80.77249035,40.78218854,"ohio","columbiana","Donald Trump"
"2549","OH","COSHOCTON",39031,4125,12325,"Coshocton County","OH",-81.91965238,40.31618638,"ohio","coshocton","Donald Trump"
"2550","OH","CRAWFORD",39033,4916,15436,"Crawford County","OH",-82.91514434,40.86112748,"ohio","crawford","Donald Trump"
"2551","OH","CUYAHOGA",39035,416176,202699,"Cuyahoga County","OH",-81.65424841,41.43818647,"ohio","cuyahoga","Joseph Biden"
"2552","OH","DARKE",39037,4731,22004,"Darke County","OH",-84.62488174,40.13713122,"ohio","darke","Donald Trump"
"2553","OH","DEFIANCE",39039,5981,13038,"Defiance County","OH",-84.49443244,41.32916039,"ohio","defiance","Donald Trump"
"2554","OH","DELAWARE",39041,57735,66356,"Delaware County","OH",-82.99348417,40.28827216,"ohio","delaware","Donald Trump"
"2555","OH","ERIE",39043,17493,22160,"Erie County","OH",-82.62486106,41.37819912,"ohio","erie","Donald Trump"
"2556","OH","FAIRFIELD",39045,31224,50797,"Fairfield County","OH",-82.62120701,39.75692032,"ohio","fairfield","Donald Trump"
"2557","OH","FAYETTE",39047,2975,9473,"Fayette County","OH",-83.44745935,39.56517831,"ohio","fayette","Donald Trump"
"2558","OH","FRANKLIN",39049,409144,211237,"Franklin County","OH",-82.99945019,39.97746632,"ohio","franklin","Joseph Biden"
"2559","OH","FULTON",39051,6664,15731,"Fulton County","OH",-84.13217853,41.61385838,"ohio","fulton","Donald Trump"
"2560","OH","GALLIA",39053,2990,10645,"Gallia County","OH",-82.32071033,38.83882288,"ohio","gallia","Donald Trump"
"2561","OH","GEAUGA",39055,21201,34143,"Geauga County","OH",-81.17983068,41.51811193,"ohio","geauga","Donald Trump"
"2562","OH","GREENE",39057,34798,52072,"Greene County","OH",-83.88862295,39.69657622,"ohio","greene","Donald Trump"
"2563","OH","GUERNSEY",39059,4577,13407,"Guernsey County","OH",-81.48955984,40.0653228,"ohio","guernsey","Donald Trump"
"2564","OH","HAMILTON",39061,246266,177886,"Hamilton County","OH",-84.54580557,39.20092826,"ohio","hamilton","Joseph Biden"
"2565","OH","HANCOCK",39063,11757,26310,"Hancock County","OH",-83.66719211,41.01114911,"ohio","hancock","Donald Trump"
"2566","OH","HARDIN",39065,3062,9949,"Hardin County","OH",-83.65800417,40.67167432,"ohio","hardin","Donald Trump"
"2567","OH","HARRISON",39067,1768,5792,"Harrison County","OH",-81.08477989,40.31005134,"ohio","harrison","Donald Trump"
"2568","OH","HENRY",39069,4062,10479,"Henry County","OH",-84.07250138,41.33823656,"ohio","henry","Donald Trump"
"2569","OH","HIGHLAND",39071,3799,15678,"Highland County","OH",-83.60782142,39.18993591,"ohio","highland","Donald Trump"
"2570","OH","HOCKING",39073,3880,9737,"Hocking County","OH",-82.46986582,39.50698528,"ohio","hocking","Donald Trump"
"2571","OH","HOLMES",39075,1994,10796,"Holmes County","OH",-81.92496498,40.57356006,"ohio","holmes","Donald Trump"
"2572","OH","HURON",39077,7759,18956,"Huron County","OH",-82.5992698,41.16266673,"ohio","huron","Donald Trump"
"2573","OH","JACKSON",39079,3311,11309,"Jackson County","OH",-82.6098836,39.03625374,"ohio","jackson","Donald Trump"
"2574","OH","JEFFERSON",39081,10018,22828,"Jefferson County","OH",-80.76025784,40.39698929,"ohio","jefferson","Donald Trump"
"2575","OH","KNOX",39083,8589,22340,"Knox County","OH",-82.41434055,40.41345542,"ohio","knox","Donald Trump"
"2576","OH","LAKE",39085,55514,73278,"Lake County","OH",-81.23331435,41.71303838,"ohio","lake","Donald Trump"
"2577","OH","LAWRENCE",39087,7489,20306,"Lawrence County","OH",-82.53432184,38.61801294,"ohio","lawrence","Donald Trump"
"2578","OH","LICKING",39089,33055,59514,"Licking County","OH",-82.47754689,40.10158579,"ohio","licking","Donald Trump"
"2579","OH","LOGAN",39091,5055,17964,"Logan County","OH",-83.76440332,40.39787316,"ohio","logan","Donald Trump"
"2580","OH","LORAIN",39093,75667,79520,"Lorain County","OH",-82.15226737,41.30223403,"ohio","lorain","Donald Trump"
"2581","OH","LUCAS",39095,115411,81763,"Lucas County","OH",-83.6626538,41.63380619,"ohio","lucas","Joseph Biden"
"2582","OH","MADISON",39097,5698,13835,"Madison County","OH",-83.39994234,39.89699591,"ohio","madison","Donald Trump"
"2583","OH","MAHONING",39099,57641,59903,"Mahoning County","OH",-80.77507338,41.02302648,"ohio","mahoning","Donald Trump"
"2584","OH","MARION",39101,8269,19023,"Marion County","OH",-83.15752874,40.59704443,"ohio","marion","Donald Trump"
"2585","OH","MEDINA",39103,39800,64598,"Medina County","OH",-81.89219474,41.13394046,"ohio","medina","Donald Trump"
"2586","OH","MEIGS",39105,2492,8316,"Meigs County","OH",-82.02397403,39.09336561,"ohio","meigs","Donald Trump"
"2587","OH","MERCER",39107,4030,19452,"Mercer County","OH",-84.63775799,40.54350171,"ohio","mercer","Donald Trump"
"2588","OH","MIAMI",39109,15663,41371,"Miami County","OH",-84.22839419,40.05959222,"ohio","miami","Donald Trump"
"2589","OH","MONROE",39111,1605,5463,"Monroe County","OH",-81.08075747,39.74157241,"ohio","monroe","Donald Trump"
"2590","OH","MONTGOMERY",39113,135064,129034,"Montgomery County","OH",-84.29583938,39.76235863,"ohio","montgomery","Joseph Biden"
"2591","OH","MORGAN",39115,1725,5041,"Morgan County","OH",-81.85349225,39.63458972,"ohio","morgan","Donald Trump"
"2592","OH","MORROW",39117,4048,14077,"Morrow County","OH",-82.78486644,40.54079451,"ohio","morrow","Donald Trump"
"2593","OH","MUSKINGUM",39119,11971,27867,"Muskingum County","OH",-81.94698428,39.97913286,"ohio","muskingum","Donald Trump"
"2594","OH","NOBLE",39121,1170,5135,"Noble County","OH",-81.45230015,39.77987052,"ohio","noble","Donald Trump"
"2595","OH","OTTAWA",39123,9008,14628,"Ottawa County","OH",-83.1438385,41.54576642,"ohio","ottawa","Donald Trump"
"2596","OH","PAULDING",39125,2213,7086,"Paulding County","OH",-84.58438901,41.12312755,"ohio","paulding","Donald Trump"
"2597","OH","PERRY",39127,4098,12357,"Perry County","OH",-82.23601366,39.74566878,"ohio","perry","Donald Trump"
"2598","OH","PICKAWAY",39129,7304,20593,"Pickaway County","OH",-83.01511637,39.64513021,"ohio","pickaway","Donald Trump"
"2599","OH","PIKE",39131,3110,9157,"Pike County","OH",-83.05752557,39.08875709,"ohio","pike","Donald Trump"
"2600","OH","PORTAGE",39133,35661,45990,"Portage County","OH",-81.19845491,41.18573008,"ohio","portage","Donald Trump"
"2601","OH","PREBLE",39135,4493,17022,"Preble County","OH",-84.65439283,39.74986282,"ohio","preble","Donald Trump"
"2602","OH","PUTNAM",39137,3195,16412,"Putnam County","OH",-84.13849644,41.02805298,"ohio","putnam","Donald Trump"
"2603","OH","RICHLAND",39139,17640,41472,"Richland County","OH",-82.53194369,40.79094756,"ohio","richland","Donald Trump"
"2604","OH","ROSS",39141,10557,22278,"Ross County","OH",-83.04837557,39.34474805,"ohio","ross","Donald Trump"
"2605","OH","SANDUSKY",39143,10596,18896,"Sandusky County","OH",-83.14728182,41.36402896,"ohio","sandusky","Donald Trump"
"2606","OH","SCIOTO",39145,9080,22609,"Scioto County","OH",-82.98175872,38.81935959,"ohio","scioto","Donald Trump"
"2607","OH","SENECA",39147,8266,17086,"Seneca County","OH",-83.12833536,41.12994566,"ohio","seneca","Donald Trump"
"2608","OH","SHELBY",39149,4465,20422,"Shelby County","OH",-84.20462843,40.33827459,"ohio","shelby","Donald Trump"
"2609","OH","STARK",39151,75904,111097,"Stark County","OH",-81.35753165,40.82956463,"ohio","stark","Donald Trump"
"2610","OH","SUMMIT",39153,151668,124833,"Summit County","OH",-81.52886269,41.13918244,"ohio","summit","Joseph Biden"
"2611","OH","TRUMBULL",39155,44519,55194,"Trumbull County","OH",-80.76268191,41.32061384,"ohio","trumbull","Donald Trump"
"2612","OH","TUSCARAWAS",39157,12889,30458,"Tuscarawas County","OH",-81.4703951,40.45624799,"ohio","tuscarawas","Donald Trump"
"2613","OH","UNION",39159,11141,21669,"Union County","OH",-83.36931019,40.30722273,"ohio","union","Donald Trump"
"2614","OH","VAN WERT",39161,3067,11650,"Van Wert County","OH",-84.59204956,40.85923969,"ohio","van wert","Donald Trump"
"2615","OH","VINTON",39163,1331,4632,"Vinton County","OH",-82.475804,39.26374344,"ohio","vinton","Donald Trump"
"2616","OH","WARREN",39165,46069,87988,"Warren County","OH",-84.16646307,39.43440365,"ohio","warren","Donald Trump"
"2617","OH","WASHINGTON",39167,9243,22307,"Washington County","OH",-81.48897515,39.47223436,"ohio","washington","Donald Trump"
"2618","OH","WAYNE",39169,16660,36759,"Wayne County","OH",-81.88672287,40.84351717,"ohio","wayne","Donald Trump"
